user_id,product_id,interaction_type,interaction_score
123,474,cart,2
123,104,view,1
123,247,view,1
123,436,view,1
123,398,cart,2
123,1,purchase,3
123,116,purchase,3
124,18,purchase,3
124,222,purchase,3
124,182,purchase,3
124,347,view,1
124,31,purchase,3
124,299,purchase,3
124,130,view,1
124,193,view,1
124,2,cart,2
124,161,purchase,3
124,205,view,1
124,352,purchase,3
124,346,cart,2
124,426,purchase,3
124,262,cart,2
124,52,cart,2
124,467,view,1
124,135,view,1
125,9,purchase,3
125,162,cart,2
125,69,purchase,3
125,38,purchase,3
125,92,cart,2
125,155,cart,2
125,21,view,1
125,223,view,1
125,401,view,1
125,200,cart,2
125,56,view,1
125,188,cart,2
125,38,view,1
125,98,purchase,3
125,324,purchase,3
126,306,cart,2
126,475,cart,2
126,367,purchase,3
126,34,view,1
126,304,purchase,3
126,357,purchase,3
126,48,view,1
126,494,cart,2
126,456,cart,2
126,335,cart,2
126,132,purchase,3
126,210,cart,2
126,208,purchase,3
126,396,view,1
126,469,view,1
126,429,view,1
126,233,purchase,3
126,111,purchase,3
126,309,purchase,3
126,257,view,1
127,155,purchase,3
127,359,cart,2
127,94,cart,2
127,443,purchase,3
127,481,cart,2
127,23,purchase,3
127,295,purchase,3
127,165,purchase,3
127,473,purchase,3
127,349,view,1
128,30,purchase,3
128,252,purchase,3
128,373,purchase,3
128,150,cart,2
128,488,view,1
128,294,cart,2
128,366,cart,2
128,11,cart,2
128,219,view,1
128,117,purchase,3
128,144,view,1
128,440,view,1
128,366,view,1
128,291,view,1
129,260,purchase,3
129,404,view,1
129,440,view,1
129,111,cart,2
129,63,view,1
129,26,purchase,3
129,141,view,1
129,2,view,1
129,217,cart,2
130,371,view,1
130,172,purchase,3
130,152,cart,2
130,386,view,1
130,410,cart,2
130,256,view,1
130,480,purchase,3
130,478,view,1
130,346,purchase,3
130,427,view,1
130,241,cart,2
130,348,purchase,3
130,362,view,1
131,284,purchase,3
131,33,cart,2
131,472,view,1
131,98,purchase,3
131,476,purchase,3
131,289,cart,2
131,316,purchase,3
131,144,cart,2
131,308,view,1
131,164,view,1
131,104,view,1
131,11,cart,2
131,182,view,1
131,474,view,1
132,268,cart,2
132,5,cart,2
132,177,view,1
132,106,view,1
132,109,cart,2
132,45,cart,2
132,77,cart,2
132,413,cart,2
132,330,cart,2
132,149,cart,2
132,95,view,1
132,47,cart,2
132,105,view,1
133,326,cart,2
133,304,cart,2
133,442,purchase,3
133,386,view,1
133,102,purchase,3
133,209,purchase,3
133,252,purchase,3
133,160,view,1
133,185,view,1
133,85,view,1
133,465,view,1
133,433,cart,2
133,336,purchase,3
133,253,cart,2
133,128,view,1
133,85,purchase,3
134,4,purchase,3
134,31,cart,2
134,20,cart,2
134,7,cart,2
134,141,purchase,3
134,358,cart,2
134,65,view,1
134,492,purchase,3
134,477,cart,2
134,386,purchase,3
134,40,purchase,3
134,330,cart,2
134,404,view,1
134,322,view,1
134,270,view,1
134,87,purchase,3
135,449,view,1
135,363,purchase,3
135,62,cart,2
135,202,cart,2
135,379,cart,2
135,296,view,1
135,32,cart,2
135,137,view,1
135,481,purchase,3
135,314,cart,2
135,354,purchase,3
135,472,view,1
135,25,purchase,3
136,1,cart,2
136,483,cart,2
136,498,cart,2
136,378,view,1
136,199,cart,2
136,390,purchase,3
136,71,cart,2
136,49,cart,2
136,87,purchase,3
136,281,cart,2
136,380,view,1
136,280,cart,2
137,138,cart,2
137,478,view,1
137,395,cart,2
137,211,view,1
137,132,cart,2
137,212,view,1
137,435,purchase,3
137,45,cart,2
137,42,cart,2
137,223,purchase,3
137,318,purchase,3
137,442,view,1
137,25,view,1
137,42,cart,2
138,186,view,1
138,411,view,1
138,433,view,1
138,460,view,1
138,163,cart,2
138,164,purchase,3
138,299,cart,2
138,174,view,1
138,180,view,1
138,245,view,1
138,310,cart,2
138,371,purchase,3
138,55,view,1
139,455,purchase,3
139,27,view,1
139,393,cart,2
139,411,cart,2
139,456,purchase,3
139,72,view,1
139,56,view,1
139,379,cart,2
139,97,view,1
139,398,purchase,3
140,471,view,1
140,450,view,1
140,238,purchase,3
140,403,purchase,3
140,420,purchase,3
140,154,purchase,3
140,487,cart,2
140,258,view,1
140,300,cart,2
140,39,cart,2
140,126,cart,2
140,424,view,1
140,260,cart,2
140,232,cart,2
140,39,purchase,3
140,150,purchase,3
141,209,cart,2
141,276,view,1
141,241,cart,2
141,313,view,1
141,228,view,1
141,470,cart,2
141,217,purchase,3
141,66,purchase,3
142,249,view,1
142,69,purchase,3
142,432,purchase,3
142,440,purchase,3
142,86,cart,2
142,211,cart,2
142,268,view,1
142,407,purchase,3
142,484,view,1
142,180,view,1
142,272,view,1
142,337,purchase,3
142,181,cart,2
142,330,view,1
142,62,view,1
143,184,cart,2
143,93,cart,2
143,11,view,1
143,163,purchase,3
143,418,view,1
143,395,purchase,3
143,87,cart,2
143,290,view,1
143,138,view,1
143,276,view,1
144,251,view,1
144,255,purchase,3
144,316,view,1
144,111,purchase,3
144,39,view,1
144,90,purchase,3
144,400,view,1
144,83,view,1
144,277,cart,2
144,373,view,1
144,101,cart,2
144,307,view,1
144,193,cart,2
145,67,view,1
145,269,cart,2
145,477,purchase,3
145,22,view,1
145,425,purchase,3
145,417,view,1
145,331,view,1
145,217,view,1
145,426,purchase,3
145,155,purchase,3
145,344,purchase,3
145,323,view,1
145,31,cart,2
146,482,cart,2
146,63,cart,2
146,285,view,1
146,447,purchase,3
146,357,purchase,3
146,45,cart,2
146,298,cart,2
146,403,cart,2
147,64,cart,2
147,366,cart,2
147,153,view,1
147,214,cart,2
147,378,purchase,3
148,314,purchase,3
148,286,view,1
148,221,view,1
148,149,cart,2
148,378,cart,2
148,156,view,1
148,291,purchase,3
148,234,view,1
149,315,cart,2
149,353,purchase,3
149,141,purchase,3
149,182,purchase,3
149,449,purchase,3
149,262,cart,2
149,142,purchase,3
149,251,cart,2
150,152,view,1
150,237,cart,2
150,437,cart,2
150,227,purchase,3
150,292,view,1
150,407,cart,2
150,284,cart,2
150,183,purchase,3
150,493,cart,2
150,5,view,1
150,444,view,1
150,82,cart,2
150,86,cart,2
150,456,view,1
150,246,cart,2
150,146,cart,2
150,346,view,1
150,3,cart,2
150,330,purchase,3
150,314,purchase,3
151,114,cart,2
151,198,purchase,3
151,228,view,1
151,96,view,1
151,73,purchase,3
151,68,view,1
151,401,cart,2
151,395,cart,2
151,459,purchase,3
151,244,purchase,3
151,189,purchase,3
151,63,view,1
151,470,purchase,3
152,483,cart,2
152,407,cart,2
152,459,cart,2
152,157,view,1
152,328,purchase,3
152,451,view,1
153,266,view,1
153,493,purchase,3
153,61,view,1
153,411,view,1
153,68,purchase,3
153,39,purchase,3
153,35,view,1
153,61,cart,2
153,402,purchase,3
153,297,cart,2
153,467,cart,2
153,455,view,1
153,274,view,1
153,147,purchase,3
153,342,cart,2
153,401,purchase,3
153,65,purchase,3
153,472,cart,2
153,496,view,1
153,216,cart,2
154,176,cart,2
154,348,view,1
154,269,view,1
154,138,view,1
154,38,cart,2
154,139,purchase,3
154,316,view,1
154,430,view,1
154,487,view,1
154,117,view,1
154,215,purchase,3
154,432,purchase,3
154,342,view,1
154,14,view,1
154,436,view,1
155,344,cart,2
155,20,view,1
155,427,view,1
155,467,cart,2
155,207,view,1
155,459,view,1
155,134,purchase,3
155,447,purchase,3
155,450,purchase,3
155,83,cart,2
155,439,cart,2
155,145,cart,2
155,257,purchase,3
155,377,view,1
155,224,view,1
156,232,purchase,3
156,46,view,1
156,149,view,1
156,426,purchase,3
156,173,view,1
156,259,cart,2
156,86,cart,2
156,485,purchase,3
156,74,purchase,3
156,454,view,1
156,357,purchase,3
156,308,cart,2
156,245,purchase,3
156,398,purchase,3
156,328,cart,2
156,381,view,1
156,50,purchase,3
156,496,view,1
156,220,cart,2
157,368,cart,2
157,285,view,1
157,51,purchase,3
157,196,cart,2
157,207,cart,2
157,286,view,1
157,209,cart,2
157,396,cart,2
157,314,purchase,3
157,162,view,1
157,95,purchase,3
157,486,purchase,3
157,150,view,1
157,179,cart,2
157,368,purchase,3
158,320,view,1
158,78,purchase,3
158,286,cart,2
158,285,view,1
158,473,purchase,3
158,28,cart,2
159,477,purchase,3
159,289,cart,2
159,272,purchase,3
159,21,view,1
159,124,view,1
159,226,view,1
159,4,view,1
159,299,purchase,3
160,7,purchase,3
160,286,purchase,3
160,142,view,1
160,241,view,1
160,352,purchase,3
160,91,cart,2
160,271,purchase,3
160,309,purchase,3
160,86,purchase,3
160,385,view,1
160,307,purchase,3
160,14,cart,2
160,181,cart,2
161,192,view,1
161,190,cart,2
161,314,purchase,3
161,192,purchase,3
161,461,view,1
161,196,cart,2
161,345,purchase,3
161,172,purchase,3
161,333,cart,2
161,334,view,1
161,128,cart,2
161,368,view,1
161,293,view,1
161,314,purchase,3
161,289,purchase,3
161,195,view,1
161,99,cart,2
161,299,view,1
161,246,purchase,3
161,35,cart,2
162,494,cart,2
162,403,view,1
162,408,view,1
162,60,cart,2
162,167,cart,2
162,74,purchase,3
162,17,cart,2
162,90,cart,2
162,161,view,1
162,428,purchase,3
162,413,cart,2
162,274,cart,2
162,263,view,1
162,221,purchase,3
162,336,view,1
162,498,view,1
163,133,view,1
163,159,view,1
163,202,view,1
163,378,view,1
163,111,view,1
163,408,purchase,3
163,254,view,1
163,321,purchase,3
163,323,purchase,3
163,451,purchase,3
163,463,purchase,3
163,374,cart,2
163,233,cart,2
163,18,cart,2
163,269,cart,2
163,267,cart,2
163,210,purchase,3
164,465,cart,2
164,162,view,1
164,66,purchase,3
164,280,cart,2
164,287,cart,2
164,334,cart,2
164,245,cart,2
164,485,view,1
164,24,view,1
164,474,purchase,3
165,122,view,1
165,94,purchase,3
165,258,view,1
165,287,view,1
165,270,purchase,3
165,136,view,1
165,300,view,1
165,424,cart,2
165,257,cart,2
165,460,view,1
165,83,purchase,3
166,48,purchase,3
166,339,cart,2
166,450,purchase,3
166,302,view,1
166,312,purchase,3
166,378,cart,2
166,418,cart,2
166,356,view,1
166,463,view,1
166,257,cart,2
166,289,purchase,3
167,496,purchase,3
167,152,cart,2
167,56,view,1
167,433,purchase,3
167,204,cart,2
167,130,view,1
167,414,cart,2
167,218,cart,2
167,162,view,1
167,54,purchase,3
167,217,cart,2
167,233,purchase,3
167,166,view,1
167,393,cart,2
167,17,purchase,3
167,154,view,1
168,367,cart,2
168,89,cart,2
168,453,view,1
168,221,cart,2
168,194,view,1
168,7,cart,2
168,264,view,1
168,461,view,1
168,143,cart,2
168,254,view,1
168,189,cart,2
168,120,cart,2
168,263,view,1
168,41,purchase,3
168,294,purchase,3
168,56,purchase,3
168,5,purchase,3
168,156,purchase,3
169,272,purchase,3
169,429,purchase,3
169,409,purchase,3
169,199,view,1
169,395,purchase,3
169,141,view,1
169,296,purchase,3
169,30,view,1
169,91,purchase,3
170,209,view,1
170,240,purchase,3
170,486,cart,2
170,78,view,1
170,289,cart,2
170,460,purchase,3
170,100,cart,2
171,303,purchase,3
171,413,cart,2
171,288,cart,2
171,468,cart,2
171,413,purchase,3
171,408,purchase,3
171,441,cart,2
171,364,purchase,3
172,476,view,1
172,484,cart,2
172,394,purchase,3
172,354,view,1
172,264,view,1
172,365,cart,2
172,366,cart,2
172,108,purchase,3
172,205,view,1
172,312,cart,2
172,22,purchase,3
172,64,cart,2
172,5,view,1
172,22,cart,2
172,330,view,1
172,203,purchase,3
172,194,cart,2
172,227,cart,2
172,226,view,1
173,208,purchase,3
173,110,view,1
173,475,cart,2
173,333,view,1
173,79,purchase,3
173,89,view,1
173,89,cart,2
173,323,cart,2
173,167,purchase,3
173,57,view,1
174,455,view,1
174,365,cart,2
174,268,view,1
174,33,cart,2
174,124,view,1
174,190,cart,2
174,330,cart,2
174,467,view,1
174,282,purchase,3
174,102,view,1
174,285,view,1
174,249,cart,2
174,410,purchase,3
174,439,view,1
174,359,cart,2
174,137,cart,2
174,356,cart,2
174,286,purchase,3
175,123,purchase,3
175,431,purchase,3
175,317,cart,2
175,308,cart,2
175,230,purchase,3
175,432,cart,2
175,163,view,1
175,50,purchase,3
175,201,view,1
176,23,purchase,3
176,284,view,1
176,451,view,1
176,185,cart,2
176,478,cart,2
176,56,purchase,3
176,358,cart,2
176,292,cart,2
176,284,view,1
177,342,cart,2
177,270,view,1
177,84,cart,2
177,271,view,1
177,152,cart,2
177,294,cart,2
177,171,view,1
177,267,view,1
177,468,purchase,3
177,462,cart,2
177,482,purchase,3
177,42,purchase,3
177,495,purchase,3
178,308,view,1
178,331,purchase,3
178,418,view,1
178,12,cart,2
178,169,cart,2
178,410,view,1
178,459,cart,2
178,480,view,1
179,464,purchase,3
179,185,purchase,3
179,486,view,1
179,174,view,1
179,123,purchase,3
179,109,view,1
179,105,view,1
179,330,cart,2
179,290,cart,2
179,399,purchase,3
179,101,cart,2
179,184,cart,2
179,153,cart,2
179,171,cart,2
179,89,view,1
179,131,cart,2
179,490,view,1
179,238,cart,2
179,193,cart,2
180,115,view,1
180,318,purchase,3
180,16,view,1
180,132,purchase,3
180,281,view,1
180,358,cart,2
180,288,purchase,3
180,175,view,1
180,181,purchase,3
180,329,purchase,3
180,166,view,1
180,23,purchase,3
180,410,purchase,3
181,462,cart,2
181,173,cart,2
181,175,purchase,3
181,4,view,1
181,274,view,1
181,91,cart,2
181,413,view,1
181,244,cart,2
181,93,view,1
181,177,purchase,3
181,162,view,1
181,24,purchase,3
181,457,cart,2
181,40,view,1
181,285,view,1
181,269,purchase,3
181,201,purchase,3
181,335,cart,2
182,344,purchase,3
182,380,purchase,3
182,341,cart,2
182,438,view,1
182,293,cart,2
182,138,cart,2
182,408,cart,2
182,200,cart,2
182,368,cart,2
182,404,purchase,3
182,112,purchase,3
182,111,cart,2
182,47,view,1
182,284,cart,2
183,295,purchase,3
183,218,view,1
183,308,cart,2
183,287,purchase,3
183,166,cart,2
184,100,cart,2
184,142,view,1
184,170,view,1
184,468,cart,2
184,20,cart,2
184,410,purchase,3
184,106,cart,2
184,292,view,1
184,370,purchase,3
184,58,cart,2
184,464,view,1
184,243,purchase,3
185,257,cart,2
185,435,purchase,3
185,249,cart,2
185,232,view,1
185,380,cart,2
185,496,purchase,3
185,184,purchase,3
185,465,cart,2
185,233,cart,2
185,187,view,1
186,320,view,1
186,57,view,1
186,204,purchase,3
186,178,purchase,3
186,9,purchase,3
187,255,cart,2
187,288,view,1
187,87,view,1
187,187,purchase,3
187,167,cart,2
187,210,cart,2
187,449,cart,2
187,11,view,1
187,43,purchase,3
187,4,purchase,3
188,461,purchase,3
188,129,view,1
188,495,purchase,3
188,413,purchase,3
188,489,purchase,3
188,419,view,1
188,54,view,1
188,118,view,1
188,76,view,1
188,153,view,1
188,253,cart,2
189,96,cart,2
189,219,purchase,3
189,179,purchase,3
189,359,cart,2
189,201,view,1
189,38,cart,2
189,281,purchase,3
189,245,cart,2
189,257,cart,2
189,134,purchase,3
190,76,cart,2
190,377,purchase,3
190,69,cart,2
190,345,purchase,3
190,267,purchase,3
190,162,view,1
190,178,cart,2
190,20,cart,2
190,203,purchase,3
190,404,view,1
190,53,view,1
190,312,purchase,3
190,101,purchase,3
190,235,cart,2
190,425,cart,2
190,35,view,1
190,484,purchase,3
190,147,view,1
190,7,purchase,3
191,407,purchase,3
191,108,purchase,3
191,204,purchase,3
191,216,view,1
191,312,cart,2
191,45,view,1
191,218,purchase,3
191,178,purchase,3
191,172,cart,2
191,215,cart,2
191,487,view,1
191,119,view,1
191,81,purchase,3
191,352,cart,2
191,484,view,1
191,451,cart,2
191,75,cart,2
192,120,purchase,3
192,309,purchase,3
192,295,cart,2
192,397,view,1
192,185,view,1
192,257,cart,2
192,218,view,1
192,165,cart,2
193,232,purchase,3
193,381,cart,2
193,253,purchase,3
193,496,purchase,3
193,451,cart,2
193,56,purchase,3
193,60,cart,2
193,140,view,1
193,108,cart,2
193,461,cart,2
193,50,cart,2
193,195,view,1
193,145,view,1
193,425,view,1
193,297,purchase,3
194,290,cart,2
194,450,purchase,3
194,192,view,1
194,207,cart,2
194,409,purchase,3
194,70,purchase,3
194,273,purchase,3
194,224,view,1
194,138,purchase,3
194,202,purchase,3
195,90,cart,2
195,437,view,1
195,490,cart,2
195,195,view,1
195,366,view,1
195,216,cart,2
195,271,purchase,3
195,249,view,1
195,456,purchase,3
195,398,purchase,3
195,185,purchase,3
195,30,purchase,3
195,249,cart,2
195,280,cart,2
195,38,cart,2
195,324,purchase,3
195,115,purchase,3
195,408,view,1
195,155,cart,2
196,424,cart,2
196,423,purchase,3
196,28,purchase,3
196,383,cart,2
196,461,view,1
196,473,purchase,3
196,414,cart,2
196,275,purchase,3
196,397,cart,2
196,5,view,1
197,189,cart,2
197,133,view,1
197,143,view,1
197,162,purchase,3
197,14,view,1
197,323,purchase,3
197,463,cart,2
197,335,view,1
197,137,purchase,3
197,491,cart,2
198,379,view,1
198,346,cart,2
198,463,view,1
198,256,purchase,3
198,204,cart,2
198,263,view,1
198,325,purchase,3
198,39,view,1
198,318,view,1
198,176,cart,2
198,464,purchase,3
198,305,view,1
198,367,purchase,3
199,34,view,1
199,229,view,1
199,194,cart,2
199,232,view,1
199,154,view,1
199,491,cart,2
200,418,purchase,3
200,159,view,1
200,143,cart,2
200,293,cart,2
200,260,cart,2
200,457,cart,2
200,246,cart,2
200,204,purchase,3
200,83,view,1
200,9,purchase,3
200,491,view,1
200,447,cart,2
200,323,purchase,3
200,376,purchase,3
200,53,view,1
200,443,cart,2
201,480,view,1
201,185,purchase,3
201,167,cart,2
201,472,view,1
201,74,view,1
201,96,purchase,3
202,270,view,1
202,35,purchase,3
202,114,cart,2
202,477,view,1
202,267,view,1
202,400,view,1
202,100,view,1
202,66,view,1
202,119,cart,2
202,229,purchase,3
203,184,purchase,3
203,271,purchase,3
203,56,view,1
203,152,cart,2
203,412,view,1
203,214,view,1
203,231,purchase,3
203,49,cart,2
204,494,cart,2
204,457,cart,2
204,299,view,1
204,327,purchase,3
204,263,cart,2
204,312,view,1
204,378,purchase,3
204,368,cart,2
204,248,view,1
204,35,cart,2
204,101,purchase,3
204,241,view,1
204,378,view,1
204,2,view,1
204,306,cart,2
204,220,view,1
204,320,view,1
205,328,view,1
205,187,purchase,3
205,238,view,1
205,255,purchase,3
205,430,cart,2
205,485,view,1
205,375,purchase,3
205,136,purchase,3
205,29,purchase,3
205,159,purchase,3
205,389,purchase,3
205,434,view,1
206,28,view,1
206,20,view,1
206,456,purchase,3
206,387,view,1
206,311,cart,2
206,476,view,1
206,274,purchase,3
206,448,cart,2
206,397,view,1
206,68,view,1
206,217,view,1
206,206,purchase,3
207,84,purchase,3
207,263,view,1
207,155,cart,2
207,119,purchase,3
207,418,view,1
207,95,view,1
207,266,purchase,3
207,166,view,1
207,487,purchase,3
207,71,cart,2
207,442,view,1
207,280,view,1
208,24,purchase,3
208,409,cart,2
208,58,view,1
208,229,cart,2
208,404,cart,2
208,131,cart,2
208,322,purchase,3
208,403,view,1
208,428,cart,2
208,26,cart,2
208,340,cart,2
208,331,purchase,3
208,325,view,1
208,415,purchase,3
209,298,purchase,3
209,51,view,1
209,47,cart,2
209,222,cart,2
209,23,view,1
209,316,view,1
209,392,purchase,3
209,482,purchase,3
209,140,cart,2
209,326,cart,2
209,71,purchase,3
209,121,view,1
209,99,cart,2
209,57,cart,2
209,452,cart,2
209,101,cart,2
209,243,cart,2
209,452,cart,2
210,130,cart,2
210,340,purchase,3
210,24,purchase,3
210,108,purchase,3
210,34,view,1
210,37,cart,2
210,395,cart,2
210,259,cart,2
210,10,purchase,3
210,355,cart,2
210,242,cart,2
210,387,cart,2
211,437,cart,2
211,234,view,1
211,350,cart,2
211,249,purchase,3
211,268,cart,2
211,246,purchase,3
211,466,view,1
211,117,cart,2
211,128,cart,2
211,452,view,1
211,149,view,1
211,377,view,1
211,279,purchase,3
211,367,cart,2
211,183,purchase,3
211,145,view,1
211,425,cart,2
211,35,cart,2
212,439,view,1
212,233,view,1
212,109,cart,2
212,384,view,1
212,420,view,1
212,446,cart,2
212,353,cart,2
213,177,cart,2
213,195,cart,2
213,35,cart,2
213,138,purchase,3
213,159,view,1
213,346,cart,2
213,47,cart,2
213,194,view,1
213,34,cart,2
213,278,purchase,3
213,124,cart,2
213,468,purchase,3
214,88,view,1
214,242,cart,2
214,70,cart,2
214,32,view,1
214,273,cart,2
214,358,purchase,3
214,165,purchase,3
214,334,cart,2
214,76,purchase,3
214,206,purchase,3
214,486,view,1
214,378,purchase,3
214,499,purchase,3
215,372,cart,2
215,12,view,1
215,128,cart,2
215,200,cart,2
215,134,purchase,3
216,58,view,1
216,349,cart,2
